accelX,accelY,accelZ,gyroX,gyroY,gyroZ,label
0.0264,-0.2010,1.0162,89.2944,84.9609,50.4150,swipe_v
0.2054,0.0459,0.6711,89.2334,55.9692,-54.8706,swipe_v
0.2589,0.0710,1.3191,79.7119,97.5342,-28.0151,swipe_v
0.2589,0.0710,1.3191,79.7119,97.5342,-28.0151,swipe_v
-0.2732,-0.1451,0.9501,-5.7983,70.1904,-110.6567,swipe_v
-0.2198,0.4850,0.9827,-52.5513,108.8257,-67.8711,swipe_v
-0.7999,-0.2643,1.3710,-53.7109,51.8799,40.8325,swipe_v
-1.5310,-1.2090,2.0870,-83.9233,-18.3105,-92.2851,swipe_v
0.3163,-0.3842,-0.5974,33.0811,-59.8144,-51.8799,swipe_v
0.0571,-0.1351,-0.8529,86.4868,129.5776,-70.8618,swipe_v
-0.0204,0.2887,0.1439,118.8354,228.5156,-84.1675,swipe_v
-0.2458,0.9823,0.6367,149.2920,235.4126,-116.8213,swipe_v
-0.9033,0.5536,1.8239,13.7939,321.4111,-16.6626,swipe_v
-0.9033,0.5536,1.8239,13.7939,321.4111,-16.6626,swipe_v
-0.8098,1.1766,1.0719,116.2109,125.4272,20.2026,swipe_v
-0.8455,0.6526,0.5142,114.8071,109.5581,83.8623,swipe_v
-0.6510,0.7886,0.2758,11.2305,53.3447,60.5469,swipe_v
-0.4717,0.9393,-0.0231,-11.4746,29.1138,48.2178,swipe_v
-0.0066,0.9305,-0.3728,-19.1650,-8.6060,-21.2402,swipe_v
-0.8097,0.8412,0.1456,-50.1099,-46.9360,-76.7212,swipe_v
-1.5585,1.6765,0.6855,-123.5351,-173.7671,-211.6089,swipe_v
-1.5585,1.6765,0.6855,-123.5351,-173.7671,-211.6089,swipe_v
-0.4856,1.3364,0.2933,-112.9150,-250.8545,-8.8501,swipe_v
-0.0748,0.3202,0.3899,-126.0376,-146.6675,14.1602,swipe_v
0.0087,0.3058,0.4829,22.3999,-216.1865,-8.1177,swipe_v
0.3969,0.2477,0.4047,7.6294,-185.4248,93.0786,swipe_v
0.5670,-0.1814,0.3893,-201.4770,-116.3940,116.5771,swipe_v
0.8582,-0.4072,0.1320,-69.8853,-70.1294,48.7671,swipe_v
0.9246,-0.4109,-0.0612,-13.6719,-26.7334,-25.3906,swipe_v
0.5536,-0.3618,-0.4427,31.5552,-33.3252,-20.3247,swipe_v
-0.0605,-0.0250,-0.9319,-51.6968,85.0830,-27.2827,swipe_v
-0.7798,0.2438,0.0240,174.9878,350.6469,-107.0557,swipe_v
-0.6168,0.8054,1.9288,134.3384,446.1670,-80.5664,swipe_v
-0.6168,0.8054,1.9288,134.3384,446.1670,-80.5664,swipe_v
-1.0165,0.6323,0.8152,18.7988,112.3657,-73.6084,swipe_v
-1.0946,0.3225,1.0264,-25.2075,151.9165,-4.6997,swipe_v
-1.2142,1.0016,0.3696,36.4380,139.4043,28.5034,swipe_v
-0.8873,0.4083,0.1945,44.6167,133.1177,135.7422,swipe_v
-0.6085,0.6973,-0.2905,12.7563,-7.8735,1.3428,swipe_v
-0.6772,0.7048,-0.1859,33.6914,-19.2871,-9.2773,swipe_v
-1.2791,0.8766,0.1079,6.2256,-94.1162,-26.8555,swipe_v
-1.2791,0.8766,0.1079,6.2256,-94.1162,-26.8555,swipe_v
-1.7316,1.5430,0.7150,-186.0351,-370.5444,81.1157,swipe_v
-0.3928,0.7806,0.2019,-189.6973,-334.6557,26.8555,swipe_v
0.1049,0.3949,0.3091,-162.4756,-245.9106,53.3447,swipe_v
0.3998,-0.0662,-0.0175,-164.1846,-151.6113,24.7192,swipe_v
0.6122,-0.1462,0.1105,-51.5137,-57.0068,-22.3389,swipe_v
0.7542,-0.2509,-0.0897,-11.3525,-52.3682,-27.4048,swipe_v
1.0088,-0.1504,-0.1057,-0.7324,10.7422,13.8550,swipe_v
0.7601,-0.1506,-0.3920,32.4707,4.2725,-23.1934,swipe_v
0.1317,-0.1846,-0.6459,39.0015,96.0693,-41.0156,swipe_v
-0.7041,0.1587,-0.4489,24.7192,263.1226,-68.2983,swipe_v
-1.2350,0.7324,1.3844,66.7114,483.0322,-83.8623,swipe_v
-1.2350,0.7324,1.3844,66.7114,483.0322,-83.8623,swipe_v
-1.1312,0.6740,1.2748,-38.2080,136.5356,-29.7852,swipe_v
-0.9396,0.5154,0.9772,-30.6396,90.2100,-29.1138,swipe_v
-0.8888,0.5233,0.3964,51.6968,76.9653,-16.3574,swipe_v
-1.0103,0.9106,0.4840,-52.7954,107.7270,29.0527,swipe_v
-0.8329,0.5148,0.1031,0.0610,-1.5259,0.4883,swipe_v
-0.8160,0.5361,0.0922,6.4087,0.0610,1.4038,swipe_v
-0.8071,0.5406,0.0698,7.3242,6.1035,4.0894,swipe_v
-0.9459,0.5381,0.2000,8.1787,17.1509,4.0894,swipe_v
-1.6897,0.7329,1.0120,72.5708,-87.8906,33.2031,swipe_v
-1.6897,0.7329,1.0120,72.5708,-87.8906,33.2031,swipe_v
-0.6511,1.1263,0.7424,-95.5810,-225.0366,133.3008,swipe_v
-0.6705,1.1945,-0.0925,-234.5581,-479.5532,40.0391,swipe_v
0.1152,0.3214,-0.5322,-130.2490,-224.2431,106.9946,swipe_v
0.6038,-0.3452,-0.0992,-67.8711,-36.6821,41.4429,swipe_v
0.9631,-0.3389,0.0647,-16.1743,-15.3198,-10.5591,swipe_v
0.7144,-0.4347,-0.3710,-12.6953,-25.6958,-49.0723,swipe_v
-0.1798,0.0874,-0.9185,45.8984,137.2681,-81.7261,swipe_v
-0.6300,0.2103,-0.2374,104.6143,382.2021,-115.4175,swipe_v
-0.3979,1.2601,1.8613,103.0273,301.9409,-109.1309,swipe_v
-0.3979,1.2601,1.8613,103.0273,301.9409,-109.1309,swipe_v
-0.4667,0.1052,1.7402,-227.7222,110.8398,52.0630,swipe_v
-0.2211,0.4336,2.0983,96.4355,17.8833,47.7295,swipe_v
-0.6943,0.1846,-0.0809,112.3657,39.3066,51.7578,swipe_v
-0.7437,0.6083,0.7743,27.8931,138.5498,10.3149,swipe_v
-0.7310,0.6558,-0.1497,146.7896,41.9922,6.2256,swipe_v
-0.7321,0.6261,-0.2648,89.5996,40.3442,9.8267,swipe_v
-1.0215,0.9604,0.3370,-2.6855,-16.0522,15.2588,swipe_v
-1.0215,0.9604,0.3370,-2.6855,-16.0522,15.2588,swipe_v
-1.3539,1.3330,0.6548,-142.5171,-295.7153,145.3857,swipe_v
-0.2545,0.9609,0.3411,-277.0386,-338.4399,45.4102,swipe_v
0.1974,0.4879,0.1851,-67.9321,-226.0132,52.1240,swipe_v
0.3345,0.0914,0.0122,-112.3047,-187.4389,66.5894,swipe_v
0.5883,-0.3666,-0.4117,-25.4517,-72.7539,13.4888,swipe_v
0.9866,-0.3044,0.2170,-52.9175,35.8276,-2.0752,swipe_v
0.5886,-0.1973,-0.5912,-1.2817,-15.8081,9.0332,swipe_v
0.0674,-0.2833,-1.0933,60.7910,67.5659,-26.7334,swipe_v
-1.0757,0.6835,-0.2220,150.3296,419.4336,-132.4463,swipe_v
-1.2773,0.5968,1.8478,88.6230,430.1147,-58.9600,swipe_v
-1.2773,0.5968,1.8478,88.6230,430.1147,-58.9600,swipe_v
-1.3180,0.5286,0.9061,-28.2593,138.4277,14.0381,swipe_v
-1.0671,0.5386,0.5427,83.7402,82.8857,40.5273,swipe_v
-1.0055,0.7240,0.2985,-9.9487,120.2393,88.6841,swipe_v
-0.9084,0.3522,0.8156,-12.6953,32.2876,34.8511,swipe_v
-0.7196,0.6874,-0.0730,-17.0288,18.0664,-10.0098,swipe_v
-1.1559,1.0431,0.4229,-22.6440,-61.8286,-26.9165,swipe_v
-1.1559,1.0431,0.4229,-22.6440,-61.8286,-26.9165,swipe_v
-1.4502,1.6146,0.4624,-206.7871,-302.6733,160.0342,swipe_v
-0.6151,0.9448,0.4562,-251.2817,-372.0092,108.5205,swipe_v
-0.1147,0.4966,-0.4458,-149.9023,-301.8799,76.0498,swipe_v
0.4159,-0.1222,-0.5459,-77.7588,-114.6240,49.1943,swipe_v
1.0027,-0.3386,0.1758,-11.5356,12.1460,11.2915,swipe_v
1.0189,-0.2358,0.0815,-6.3477,-10.6201,-2.0752,swipe_v
1.0182,-0.1909,0.0449,-32.8369,-5.0659,24.7192,swipe_v
0.9630,-0.2225,0.0574,-11.5967,6.7749,8.1787,swipe_v
0.4956,-0.3018,-0.8993,13.3057,-3.9673,-33.4473,swipe_v
-0.7103,0.0664,-0.9248,107.3608,343.4448,-105.4077,swipe_v
-1.7930,1.2416,1.2745,109.6802,546.2646,-131.1646,swipe_v
-1.7930,1.2416,1.2745,109.6802,546.2646,-131.1646,swipe_v
-1.4456,0.4700,1.0840,20.3247,182.0679,23.0103,swipe_v
-1.3217,0.4775,0.6644,88.6230,65.0024,40.6494,swipe_v
-1.0193,0.6874,0.1777,-8.1787,107.2998,5.7983,swipe_v
-0.9767,0.3472,0.2839,8.1787,67.9321,15.6250,swipe_v
-0.8456,0.6100,-0.1003,-30.7007,9.3994,-4.2114,swipe_v
-0.8358,0.5009,-0.0917,-2.5024,2.9907,2.7466,swipe_v
0.2250,-0.2029,0.9479,3.5400,3.4180,-6.9580,tap
0.2148,-0.1678,0.9594,21.6675,5.9814,-5.2490,tap
0.1628,-0.1187,1.0009,40.7715,5.9204,6.1646,tap
0.2091,0.0022,1.1051,31.7383,-24.7803,-21.0571,tap
0.2821,0.2957,1.7235,81.1157,-75.7446,-16.6016,tap
0.2821,0.2957,1.7235,81.1157,-75.7446,-16.6016,tap
-0.2039,-0.6458,-0.0118,-105.5298,-338.5009,-33.3862,tap
-1.3080,0.7554,-3.3177,-29.2969,-79.4067,-135.8643,tap
-0.5459,0.3533,0.9108,-32.4097,-248.2300,19.1650,tap
-0.1375,0.3060,0.7180,-12.0850,-206.7261,-11.3525,tap
0.3741,0.3477,1.3452,-108.9477,-179.3213,-29.0527,tap
0.3741,0.3477,1.3452,-108.9477,-179.3213,-29.0527,tap
-0.6731,0.2124,-2.1271,0.9766,-191.5283,-78.7964,tap
-3.9097,-0.4769,0.2413,-66.6504,800.4150,-46.9971,tap
-2.6674,0.1771,3.3385,-78.3081,448.1811,34.6069,tap
-0.7205,-0.1049,-0.0216,102.8442,-129.8828,37.2925,tap
0.6869,0.3319,0.7675,-14.5874,-105.4687,-15.2588,tap
0.7085,0.4575,0.6055,-29.1748,-147.9492,17.6392,tap
-1.1987,0.1337,-3.3173,69.4580,34.8511,15.6250,tap
-1.1987,0.1337,-3.3173,69.4580,34.8511,15.6250,tap
-2.2187,0.3818,2.7025,-113.9526,419.1284,18.6768,tap
-0.7135,0.0676,0.1981,61.8286,-56.0913,67.5659,tap
-0.8497,0.2910,0.1772,2.0752,-16.0522,10.8643,tap
-0.9419,0.3287,0.3589,-14.4653,-10.3149,6.4697,tap
0.3228,0.0946,0.6436,-14.6484,-357.8491,24.3530,tap
0.6067,0.3173,0.5635,-38.9404,-235.6567,-15.9912,tap
0.6141,0.5648,-0.0149,-60.0586,-186.0962,-15.4419,tap
-1.2275,-0.0568,-3.1205,16.6016,61.2183,-8.2397,tap
-1.2275,-0.0568,-3.1205,16.6016,61.2183,-8.2397,tap
-2.2175,0.4496,2.4006,-48.8892,440.4907,-30.1514,tap
-1.0197,0.0441,0.6934,2.8687,46.5698,67.3828,tap
-0.9669,0.3727,0.3437,23.4985,-44.0063,-1.0986,tap
-0.3535,0.6753,1.3752,-20.9351,-274.9634,37.4756,tap
-0.3535,0.6753,1.3752,-20.9351,-274.9634,37.4756,tap
0.5988,0.2084,0.3441,-57.6172,-232.6050,37.2314,tap
0.6055,0.2897,-0.1458,-51.2085,-155.2124,-5.6152,tap
-0.0551,0.2391,-1.7565,27.6489,19.5923,-34.6680,tap
-3.0433,0.1987,0.0258,44.5557,793.0297,-15.5029,tap
-2.7025,0.9399,1.8368,-43.8232,519.7144,-36.1938,tap
-0.9564,-0.0308,0.6934,51.5137,62.3779,100.8911,tap
-0.5382,0.4614,1.1704,-11.1084,-120.1782,-1.3428,tap
-0.1954,0.4729,0.9226,-55.3589,-254.6387,1.1597,tap
0.3329,0.1941,0.7855,-148.8647,-195.0073,-50.2319,tap
-0.0016,0.0720,-0.1600,13.3057,-197.5098,-72.7539,tap
-2.5667,-0.7135,-2.0483,33.5083,358.6425,-67.5659,tap
-2.5667,-0.7135,-2.0483,33.5083,358.6425,-67.5659,tap
-0.6730,-0.3220,-0.0382,88.3179,-82.4585,61.5234,tap
-0.7290,-0.1313,-0.3191,19.7144,-32.3486,0.1831,tap
0.6249,-0.1488,0.4891,-58.8989,-128.1128,-3.0518,tap
0.7880,-0.1163,0.3177,-49.9878,-96.3745,-29.0527,tap
0.8422,-0.0756,0.3342,-64.3921,-73.9136,-15.0146,tap
0.7064,-0.1322,-0.3260,-6.4087,-92.5293,-28.8696,tap
-0.2468,0.4210,-2.0015,166.1987,269.4702,-59.0820,tap
-0.2468,0.4210,-2.0015,166.1987,269.4702,-59.0820,tap
-2.1002,-0.0529,1.5254,-32.7148,429.9316,37.5366,tap
-1.4619,0.0795,0.4579,26.8555,163.3911,21.4233,tap
0.4724,0.3191,0.5052,-54.4434,-158.8135,19.8975,tap
0.7080,0.0829,0.4098,-85.2051,-116.0889,20.3857,tap
0.8640,-0.0341,0.4094,-72.4487,-77.4536,4.0894,tap
0.8784,-0.0002,-0.1531,-26.9775,-81.5430,-7.5073,tap
0.1719,0.1261,-1.9463,108.7036,226.2573,-68.9697,tap
0.1719,0.1261,-1.9463,108.7036,226.2573,-68.9697,tap
-2.2108,-0.4294,1.4387,-120.7886,433.1665,-4.1504,tap
-1.5948,-0.0217,0.7070,-5.2490,157.7148,5.2490,tap
0.4889,0.2849,0.4519,-31.8603,-202.0264,45.0439,tap
0.6659,0.3790,0.3453,-63.2935,-166.0156,28.0762,tap
0.7848,-0.0566,-0.1171,-50.1709,-152.2217,33.3252,tap
0.6918,-0.1586,-1.1200,10.3149,-59.8755,-18.2495,tap
-0.9406,-0.2939,-1.8425,118.3472,331.5429,-114.8682,tap
-0.9406,-0.2939,-1.8425,118.3472,331.5429,-114.8682,tap
-2.0564,0.3278,1.3119,-91.5527,394.7754,-131.7139,tap
-1.3733,0.1798,0.3535,-21.1182,106.2012,-3.9673,tap
0.6450,0.4082,-0.0654,3.0518,-184.6313,116.1499,tap
0.7753,0.2648,-0.3717,-31.1890,-118.1641,68.1763,tap
0.8940,0.1198,-0.4651,-114.8071,-46.8750,70.4346,tap
0.6830,-0.0198,-1.0652,-46.2036,56.5186,2.2583,tap
-0.4314,-0.1924,-2.1785,82.4585,256.6528,-82.2754,tap
-0.4314,-0.1924,-2.1785,82.4585,256.6528,-82.2754,tap
-2.2476,0.4098,1.1868,-97.5952,384.3994,-122.1313,tap
-1.2820,0.2156,0.2036,1.3428,59.3872,-8.0566,tap
